0.00000000 1.00000000
0.22500000 0.77500000
0.66101695 0.33898305
0.00000000 1.00000000
0.33843537 0.66156463
0.67699115 0.32300885
0.45031056 0.54968944
0.45081967 0.54918033
0.55923345 0.44076655
0.44166667 0.55833333
0.49288256 0.50711744
0.52145923 0.47854077
0.48349057 0.51650943
0.53053435 0.46946565
0.52851711 0.47148289
0.53629032 0.46370968
0.46315789 0.53684211
0.48360656 0.51639344
0.50409836 0.49590164
0.47490347 0.52509653
0.49586777 0.50413223
0.47647059 0.52352941
0.45695364 0.54304636
0.49902913 0.50097087
0.49486653 0.50513347
0.50205761 0.49794239
0.50000000 0.50000000
0.49896907 0.50103093
0.49083503 0.50916497
0.49906191 0.50093809
0.50318471 0.49681529
0.48632812 0.51367188
0.46947368 0.53052632
0.47474747 0.52525253
0.53319920 0.46680080
0.52371134 0.47628866
0.46719682 0.53280318
0.52415027 0.47584973
0.52444444 0.47555556
0.46445498 0.53554502
0.43518519 0.56481481
0.54844961 0.45155039
0.45390071 0.54609929
0.58449304 0.41550696
0.52691218 0.47308782
0.34340659 0.65659341
0.63098135 0.36901865
0.98958333 0.01041667
0.16326531 0.83673469
0.89743590 0.10256410
1.00000000 0.00000000
