0.85056552 0.00000000
1.55169657 0.00660671
2.25282761 0.00695031
2.95395866 0.00000000
3.65508970 0.04328481
4.35622075 0.13577655
5.05735180 0.15400979
5.75848284 0.15072044
6.45961389 0.13808120
7.16074493 0.17473650
7.86187598 0.16012804
8.56300702 0.17897585
9.26413807 0.17951353
9.96526911 0.16878038
10.66640016 0.17515954
11.36753121 0.18187657
12.06866225 0.18574388
12.76979330 0.19154679
13.47092434 0.18692639
14.17205539 0.18452768
14.87318643 0.18079737
15.57431748 0.18501509
16.27544852 0.18985127
16.97657957 0.18660711
17.67771061 0.16381950
18.37884166 0.17555088
19.07997271 0.18054625
19.78110375 0.18341821
20.48223480 0.17246250
21.18336584 0.17847826
21.88449689 0.20086072
22.58562793 0.18254468
23.28675898 0.18179071
23.98789002 0.18051635
24.68902107 0.17299442
25.39015211 0.16326714
26.09128316 0.19031863
26.79241421 0.18681390
27.49354525 0.19258616
28.19467630 0.20219995
28.89580734 0.15652001
29.59693839 0.18343332
30.29806943 0.14676898
30.99920048 0.14703422
31.70033152 0.15402727
32.40146257 0.13171836
33.10259362 0.04966547
33.80372466 0.02562392
34.50485571 0.00639603
35.20598675 0.00674815
35.90711780 0.00000000
