0.85056552 0.00000000
1.55169657 0.00678677
2.25282761 0.00629109
2.95395866 0.04649553
3.65508970 0.04157821
4.35622075 0.13055439
5.05735180 0.13503570
5.75848284 0.14408743
6.45961389 0.12906607
7.16074493 0.17800838
7.86187598 0.15302056
8.56300702 0.17472765
9.26413807 0.18059983
9.96526911 0.18222494
10.66640016 0.18067626
11.36753121 0.18388851
12.06866225 0.17221112
12.76979330 0.17029501
13.47092434 0.18385285
14.17205539 0.18278171
14.87318643 0.18429567
15.57431748 0.17480471
16.27544852 0.18719563
16.97657957 0.18416326
17.67771061 0.19080416
18.37884166 0.18238655
19.07997271 0.17863380
19.78110375 0.16806031
20.48223480 0.17752777
21.18336584 0.17896368
21.88449689 0.18966192
22.58562793 0.18546973
23.28675898 0.18404033
23.98789002 0.18421424
24.68902107 0.18385364
25.39015211 0.17959849
26.09128316 0.19858332
26.79241421 0.16970271
27.49354525 0.19062582
28.19467630 0.18130766
28.89580734 0.16587019
29.59693839 0.17837250
30.29806943 0.12915075
30.99920048 0.14918816
31.70033152 0.15528998
32.40146257 0.13203069
33.10259362 0.04183519
33.80372466 0.04989825
34.50485571 0.00730806
35.20598675 0.00635994
35.90711780 0.00000000
