0.000, 1.000
10.000, 0.789
20.000, 0.648
30.000, 0.538
40.000, 0.452
50.000, 0.386
60.000, 0.321
70.000, 0.276
80.000, 0.241
90.000, 0.200
100.000, 0.173
110.000, 0.142
120.000, 0.119
130.000, 0.102
140.000, 0.091
150.000, 0.077
160.000, 0.065
170.000, 0.057
180.000, 0.047
190.000, 0.044
200.000, 0.037
210.000, 0.031
220.000, 0.025
230.000, 0.022
240.000, 0.016
250.000, 0.014
260.000, 0.011
270.000, 0.008
280.000, 0.007
290.000, 0.006
