0.000, 1.000
10.000, 0.612
20.000, 0.416
30.000, 0.298
40.000, 0.215
50.000, 0.158
60.000, 0.115
70.000, 0.083
80.000, 0.061
90.000, 0.046
100.000, 0.032
110.000, 0.024
120.000, 0.018
130.000, 0.013
140.000, 0.010
150.000, 0.007
160.000, 0.005
170.000, 0.003
180.000, 0.003
190.000, 0.002
200.000, 0.001
210.000, 0.001
220.000, 0.001
230.000, 0.001
240.000, 0.000
250.000, 0.000
260.000, 0.000
270.000, 0.000
280.000, 0.000
290.000, 0.000
