,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,91.0,-9968.3533,-9646.8243,12,8,1,3,24
0,92.0,-9970.6326,-9649.1036,12,8,1,3,24
0,93.0,-9972.9698,-9651.4408,12,8,1,3,24
0,94.0,-9967.4273,-9645.898299999999,11,9,1,3,24
0,95.0,-9972.4404,-9650.911399999999,12,8,1,3,24
0,96.0,-9966.3896,-9644.8606,12,8,1,3,24
0,97.0,-9971.7001,-9650.1711,12,8,1,3,24
0,98.0,-9969.0627,-9647.5337,13,6,2,3,24
0,99.0,-9969.6966,-9648.167599999999,12,7,2,3,24
0,100.0,-9972.3652,-9650.8362,13,6,2,3,24
0,101.0,-9975.5592,-9654.0302,12,7,2,3,24
0,102.0,-9970.6676,-9649.1386,12,7,2,3,24
0,103.0,-9971.1838,-9649.6548,13,6,2,3,24
0,104.0,-9971.835,-9650.305999999999,14,3,4,3,24
0,105.0,-9971.6169,-9650.0879,12,7,2,3,24
0,106.0,-9972.7415,-9651.2125,13,6,2,3,24
0,107.0,-9971.8922,-9650.3632,13,6,2,3,24
0,108.0,-9972.3458,-9650.816799999999,13,6,2,3,24
0,109.0,-9970.183,-9648.654,12,7,2,3,24
0,110.0,-9970.8073,-9649.2783,13,6,2,3,24
0,111.0,-9968.4607,-9646.9317,13,6,2,3,24
0,112.0,-9969.26,-9647.731,12,7,2,3,24
0,113.0,-9970.2436,-9648.7146,12,7,2,3,24
0,114.0,-9968.5561,-9647.0271,11,8,2,3,24
0,115.0,-9965.941,-9644.412,12,8,1,3,24
0,116.0,-9969.7505,-9648.2215,12,8,1,3,24
0,117.0,-9967.4904,-9645.9614,11,9,1,3,24
0,118.0,-9972.6612,-9651.1322,12,8,1,3,24
0,119.0,-9972.85,-9651.321,11,9,1,3,24
0,120.0,-9972.941,-9651.412,12,8,1,3,24
0,121.0,-9973.1616,-9651.632599999999,12,8,1,3,24
0,122.0,-9969.6208,-9648.0918,12,8,1,3,24
0,123.0,-9972.6504,-9651.1214,12,8,1,3,24
0,124.0,-9967.8264,-9646.2974,11,9,1,3,24
0,125.0,-9972.0452,-9650.5162,12,8,1,3,24
0,126.0,-9969.3437,-9647.814699999999,12,8,1,3,24
0,127.0,-9972.2325,-9650.7035,12,8,1,3,24
0,128.0,-9970.0085,-9648.4795,11,9,1,3,24
0,129.0,-9971.4844,-9649.955399999999,12,8,1,3,24
0,130.0,-9968.2787,-9646.7497,11,9,1,3,24
0,131.0,-9973.4952,-9651.966199999999,12,8,1,3,24
0,132.0,-9975.4159,-9653.8869,12,8,1,3,24
0,133.0,-9971.9111,-9650.382099999999,12,8,1,3,24
0,134.0,-9964.3527,-9642.823699999999,11,9,1,3,24
0,135.0,-9969.2767,-9647.7477,12,8,1,3,24
0,136.0,-9971.4007,-9649.8717,11,9,1,3,24
0,137.0,-9969.4768,-9647.9478,12,8,1,3,24
0,138.0,-9972.7634,-9651.2344,12,8,1,3,24
0,139.0,-9967.8746,-9646.345599999999,12,8,1,3,24
0,140.0,-9972.184,-9650.654999999999,12,8,1,3,24
0,141.0,-9967.1355,-9645.6065,11,9,1,3,24
0,142.0,-9967.5103,-9645.9813,12,8,1,3,24
0,143.0,-9966.4638,-9644.934799999999,12,8,1,3,24
0,144.0,-9964.6265,-9643.0975,12,8,1,3,24
0,145.0,-9966.7696,-9645.2406,12,8,1,3,24
0,146.0,-9966.6757,-9645.1467,11,9,1,3,24
0,147.0,-9969.6897,-9648.1607,12,8,1,3,24
0,148.0,-9967.6001,-9646.0711,12,8,1,3,24
0,149.0,-9965.8364,-9644.3074,11,9,1,3,24
0,150.0,-9964.0487,-9642.519699999999,12,8,1,3,24
0,151.0,-9968.4872,-9646.9582,12,8,1,3,24
0,152.0,-9969.5485,-9648.0195,12,8,1,3,24
0,153.0,-9967.154,-9645.625,12,8,1,3,24
0,154.0,-9967.4168,-9645.8878,11,9,1,3,24
0,155.0,-9970.7326,-9649.203599999999,12,8,1,3,24
0,156.0,-9971.4904,-9649.9614,12,8,1,3,24
0,157.0,-9971.7796,-9650.2506,12,8,1,3,24
