,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,36.0,-9947.017,-9638.561,0,3,21,24
0,37.0,-9948.0531,-9639.597099999999,0,3,21,24
0,38.0,-9946.3563,-9637.9003,0,2,22,24
0,39.0,-9941.4537,-9632.9977,0,2,22,24
0,40.0,-9943.5135,-9635.057499999999,0,1,23,24
0,41.0,-9946.3115,-9637.8555,0,1,23,24
0,42.0,-9947.0226,-9638.5666,0,1,23,24
0,43.0,-9947.6865,-9639.2305,0,1,23,24
0,44.0,-9945.1902,-9636.734199999999,0,1,23,24
0,45.0,-9945.5602,-9637.1042,0,1,23,24
0,46.0,-9944.1072,-9635.6512,0,1,23,24
0,47.0,-9945.7016,-9637.2456,0,1,23,24
0,48.0,-9947.8519,-9639.3959,0,1,23,24
0,49.0,-9945.8752,-9637.4192,0,1,23,24
0,50.0,-9944.1035,-9635.6475,0,1,23,24
0,51.0,-9940.7334,-9632.277399999999,0,1,23,24
0,52.0,-9947.442,-9638.985999999999,0,2,22,24
0,53.0,-9944.8098,-9636.3538,0,1,23,24
0,54.0,-9948.8898,-9640.4338,0,1,23,24
0,55.0,-9945.1009,-9636.6449,0,1,23,24
0,56.0,-9946.9689,-9638.5129,0,1,23,24
0,57.0,-9946.6274,-9638.1714,0,1,23,24
0,58.0,-9946.8361,-9638.3801,0,1,23,24
0,59.0,-9945.279,-9636.823,0,1,23,24
0,60.0,-9951.8916,-9643.4356,0,1,23,24
0,61.0,-9949.4336,-9640.9776,0,1,23,24
0,62.0,-9945.1608,-9636.7048,0,1,23,24
0,63.0,-9952.1324,-9643.6764,0,1,23,24
0,64.0,-9949.4321,-9640.9761,0,1,23,24
0,65.0,-9948.7488,-9640.2928,0,1,23,24
0,66.0,-9944.4051,-9635.9491,0,1,23,24
0,67.0,-9947.3425,-9638.8865,0,1,23,24
0,68.0,-9941.6422,-9633.1862,0,1,23,24
0,69.0,-9947.9872,-9639.5312,0,1,23,24
0,70.0,-9945.7053,-9637.2493,0,1,23,24
0,71.0,-9943.8735,-9635.4175,0,2,22,24
0,72.0,-9949.3251,-9640.8691,0,2,22,24
0,73.0,-9945.3366,-9636.8806,0,2,22,24
0,74.0,-9945.0327,-9636.5767,0,2,22,24
0,75.0,-9947.6114,-9639.1554,0,1,23,24
0,76.0,-9945.6066,-9637.150599999999,0,1,23,24
0,77.0,-9948.9171,-9640.4611,0,2,22,24
0,78.0,-9945.5698,-9637.1138,0,1,23,24
0,79.0,-9947.4468,-9638.9908,0,1,23,24
0,80.0,-9949.5712,-9641.1152,0,1,23,24
0,81.0,-9947.5123,-9639.0563,0,1,23,24
0,82.0,-9944.1396,-9635.6836,0,1,23,24
0,83.0,-9949.2068,-9640.7508,0,1,23,24
0,84.0,-9947.8002,-9639.3442,0,2,22,24
0,85.0,-9947.0154,-9638.5594,0,1,23,24
0,86.0,-9949.6553,-9641.1993,0,1,23,24
0,87.0,-9944.3096,-9635.8536,0,1,23,24
0,88.0,-9949.9177,-9641.4617,0,1,23,24
0,89.0,-9949.4303,-9640.9743,0,1,23,24
0,90.0,-9948.0952,-9639.6392,0,2,22,24
0,91.0,-9947.3308,-9638.8748,0,2,22,24
0,92.0,-9948.7163,-9640.2603,0,1,23,24
0,93.0,-9946.7054,-9638.2494,0,1,23,24
0,94.0,-9948.3531,-9639.8971,0,2,22,24
0,95.0,-9944.9079,-9636.4519,0,1,23,24
0,96.0,-9946.8997,-9638.4437,0,1,23,24
0,97.0,-9947.7058,-9639.2498,0,2,22,24
0,98.0,-9948.9545,-9640.4985,0,2,22,24
0,99.0,-9946.1803,-9637.7243,0,1,23,24
0,100.0,-9949.8544,-9641.3984,0,1,23,24
0,101.0,-9945.4836,-9637.0276,0,2,22,24
0,102.0,-9947.0402,-9638.5842,0,1,23,24
0,103.0,-9946.1757,-9637.7197,0,1,23,24
0,104.0,-9949.4054,-9640.9494,0,1,23,24
0,105.0,-9947.2189,-9638.7629,0,1,23,24
0,106.0,-9950.1635,-9641.7075,0,2,22,24
0,107.0,-9946.6314,-9638.1754,0,2,22,24
0,108.0,-9948.5727,-9640.1167,0,3,21,24
0,109.0,-9951.2143,-9642.7583,0,2,22,24
0,110.0,-9945.7458,-9637.2898,0,1,23,24
0,111.0,-9954.1727,-9645.716699999999,0,2,22,24
0,112.0,-9951.5173,-9643.0613,0,2,22,24
0,113.0,-9947.9754,-9639.5194,0,3,21,24
0,114.0,-9950.8463,-9642.3903,0,2,22,24
0,115.0,-9949.5136,-9641.0576,0,1,23,24
0,116.0,-9948.285,-9639.829,0,1,23,24
0,117.0,-9953.3411,-9644.8851,0,1,23,24
0,118.0,-9946.2778,-9637.8218,0,1,23,24
0,119.0,-9945.6083,-9637.1523,0,1,23,24
0,120.0,-9947.2262,-9638.770199999999,0,1,23,24
0,121.0,-9951.412,-9642.956,0,1,23,24
0,122.0,-9947.4995,-9639.0435,0,1,23,24
0,123.0,-9953.5391,-9645.0831,0,1,23,24
0,124.0,-9951.2049,-9642.7489,0,2,22,24
0,125.0,-9957.5974,-9649.1414,0,2,22,24
0,126.0,-9949.1351,-9640.6791,0,2,22,24
0,127.0,-9946.035,-9637.579,0,2,22,24
0,128.0,-9952.4047,-9643.948699999999,0,2,22,24
0,129.0,-9946.3456,-9637.8896,0,3,21,24
0,130.0,-9950.0205,-9641.5645,0,1,23,24
0,131.0,-9948.3799,-9639.9239,0,2,22,24
0,132.0,-9952.1292,-9643.6732,0,2,22,24
0,133.0,-9948.1789,-9639.7229,0,1,23,24
0,134.0,-9953.2492,-9644.7932,0,1,23,24
0,135.0,-9950.4286,-9641.9726,0,2,22,24
0,136.0,-9950.9531,-9642.4971,0,3,21,24
0,137.0,-9954.6688,-9646.2128,0,2,22,24
0,138.0,-9949.2643,-9640.8083,0,2,22,24
0,139.0,-9949.6767,-9641.2207,0,2,22,24
0,140.0,-9954.725,-9646.269,0,2,22,24
0,141.0,-9949.0489,-9640.5929,0,2,22,24
0,142.0,-9945.8694,-9637.4134,0,1,23,24
0,143.0,-9950.1948,-9641.7388,0,1,23,24
0,144.0,-9950.0331,-9641.5771,0,1,23,24
0,145.0,-9948.0182,-9639.5622,0,1,23,24
0,146.0,-9956.1207,-9647.6647,0,1,23,24
0,147.0,-9948.5097,-9640.0537,0,2,22,24
0,148.0,-9947.7576,-9639.3016,0,2,22,24
0,149.0,-9950.759,-9642.303,0,2,22,24
0,150.0,-9948.5318,-9640.0758,0,3,21,24
0,151.0,-9949.1535,-9640.6975,0,3,21,24
0,152.0,-9944.9702,-9636.5142,0,3,21,24
0,153.0,-9947.6964,-9639.2404,0,2,22,24
0,154.0,-9956.2498,-9647.7938,0,2,22,24
0,155.0,-9951.3069,-9642.8509,0,3,21,24
0,156.0,-9948.3714,-9639.9154,0,3,21,24
0,157.0,-9950.9385,-9642.4825,0,3,21,24
0,158.0,-9946.4746,-9638.0186,0,2,22,24
0,159.0,-9951.207,-9642.751,0,2,22,24
0,160.0,-9947.854,-9639.398,0,3,21,24
0,161.0,-9952.3456,-9643.8896,0,2,22,24
0,162.0,-9951.854,-9643.398,0,2,22,24
0,163.0,-9954.8862,-9646.4302,0,2,22,24
0,164.0,-9949.2606,-9640.8046,0,3,21,24
0,165.0,-9949.4032,-9640.9472,0,2,22,24
0,166.0,-9952.7763,-9644.3203,0,1,23,24
0,167.0,-9949.6578,-9641.2018,0,1,23,24
0,168.0,-9947.0283,-9638.5723,0,2,22,24
0,169.0,-9949.6912,-9641.2352,0,2,22,24
0,170.0,-9949.565,-9641.109,0,3,21,24
0,171.0,-9953.85,-9645.394,0,2,22,24
0,172.0,-9950.5352,-9642.0792,0,3,21,24
0,173.0,-9951.655,-9643.199,0,2,22,24
0,174.0,-9949.37,-9640.914,0,2,22,24
0,175.0,-9950.4441,-9641.9881,0,2,22,24
0,176.0,-9951.7853,-9643.3293,0,2,22,24
0,177.0,-9949.4169,-9640.9609,0,1,23,24
0,178.0,-9950.357,-9641.901,0,1,23,24
0,179.0,-9950.6526,-9642.1966,0,2,22,24
0,180.0,-9951.8515,-9643.3955,0,3,21,24
0,181.0,-9947.4968,-9639.0408,0,2,22,24
0,182.0,-9950.6108,-9642.1548,0,1,23,24
0,183.0,-9951.8047,-9643.3487,0,1,23,24
0,184.0,-9953.0368,-9644.5808,0,1,23,24
0,185.0,-9949.3825,-9640.9265,0,0,24,24
0,186.0,-9949.8386,-9641.382599999999,0,1,23,24
0,187.0,-9947.4082,-9638.9522,0,1,23,24
0,188.0,-9949.4908,-9641.0348,0,1,23,24
0,189.0,-9947.4862,-9639.0302,0,1,23,24
0,190.0,-9955.8705,-9647.4145,0,2,22,24
0,191.0,-9951.0592,-9642.6032,0,2,22,24
0,192.0,-9947.7333,-9639.2773,0,2,22,24
0,193.0,-9951.4975,-9643.0415,0,2,22,24
0,194.0,-9947.4985,-9639.0425,0,2,22,24
0,195.0,-9947.2201,-9638.7641,0,2,22,24
0,196.0,-9949.5921,-9641.1361,0,2,22,24
0,197.0,-9948.1044,-9639.6484,0,1,23,24
0,198.0,-9947.1908,-9638.7348,0,2,22,24
0,199.0,-9946.6688,-9638.2128,0,1,23,24
0,200.0,-9946.311,-9637.855,0,1,23,24
0,201.0,-9947.4621,-9639.0061,0,1,23,24
0,202.0,-9948.5069,-9640.0509,0,2,22,24
0,203.0,-9946.2332,-9637.7772,0,2,22,24
0,204.0,-9947.6261,-9639.1701,0,2,22,24
0,205.0,-9949.9168,-9641.4608,0,2,22,24
0,206.0,-9948.595,-9640.139,0,2,22,24
0,207.0,-9944.8427,-9636.3867,0,2,22,24
0,208.0,-9951.1385,-9642.682499999999,0,2,22,24
0,209.0,-9951.3201,-9642.8641,0,1,23,24
0,210.0,-9946.2775,-9637.8215,0,2,22,24
0,211.0,-9948.7886,-9640.3326,0,1,23,24
0,212.0,-9945.477,-9637.021,0,2,22,24
0,213.0,-9948.7018,-9640.2458,0,1,23,24
0,214.0,-9950.8625,-9642.4065,0,2,22,24
0,215.0,-9948.6049,-9640.1489,0,2,22,24
0,216.0,-9950.4542,-9641.9982,0,1,23,24
0,217.0,-9955.0658,-9646.6098,0,2,22,24
0,218.0,-9948.9176,-9640.4616,0,2,22,24
0,219.0,-9946.2289,-9637.7729,0,1,23,24
0,220.0,-9946.2713,-9637.8153,0,1,23,24
0,221.0,-9947.9389,-9639.482899999999,0,1,23,24
0,222.0,-9951.6574,-9643.2014,0,2,22,24
0,223.0,-9949.7073,-9641.2513,0,2,22,24
0,224.0,-9949.4755,-9641.0195,0,2,22,24
0,225.0,-9951.5928,-9643.1368,0,2,22,24
0,226.0,-9947.974,-9639.518,0,1,23,24
0,227.0,-9947.6043,-9639.1483,0,1,23,24
0,228.0,-9948.4748,-9640.0188,0,2,22,24
0,229.0,-9948.8218,-9640.3658,0,2,22,24
0,230.0,-9950.2499,-9641.7939,0,2,22,24
0,231.0,-9950.4747,-9642.0187,0,1,23,24
0,232.0,-9951.4472,-9642.9912,0,2,22,24
0,233.0,-9946.3712,-9637.9152,0,2,22,24
0,234.0,-9947.1341,-9638.6781,0,2,22,24
0,235.0,-9949.6094,-9641.1534,0,2,22,24
0,236.0,-9945.5397,-9637.0837,0,2,22,24
0,237.0,-9950.5783,-9642.122299999999,0,1,23,24
0,238.0,-9948.9219,-9640.4659,0,1,23,24
0,239.0,-9953.6007,-9645.1447,0,1,23,24
0,240.0,-9949.9251,-9641.4691,0,1,23,24
0,241.0,-9947.7645,-9639.3085,0,1,23,24
0,242.0,-9945.6373,-9637.1813,0,2,22,24
0,243.0,-9948.1465,-9639.6905,0,2,22,24
0,244.0,-9948.4596,-9640.0036,0,2,22,24
0,245.0,-9948.9111,-9640.4551,0,1,23,24
0,246.0,-9952.7397,-9644.2837,0,1,23,24
0,247.0,-9949.0035,-9640.5475,0,1,23,24
0,248.0,-9949.1719,-9640.7159,0,1,23,24
0,249.0,-9946.9796,-9638.5236,0,1,23,24
0,250.0,-9948.2212,-9639.7652,0,1,23,24
0,251.0,-9946.2881,-9637.8321,0,1,23,24
