,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,187.0,-10013.383,-9650.133,0,3,21,24
0,188.0,-10012.289,-9649.039,0,3,21,24
0,189.0,-10006.929,-9643.679,0,3,21,24
0,190.0,-10013.797,-9650.547,0,3,21,24
0,191.0,-10007.985,-9644.735,0,3,21,24
0,192.0,-10011.166,-9647.916,0,3,21,24
0,193.0,-10013.177,-9649.927,0,3,21,24
0,194.0,-10011.609,-9648.359,0,3,21,24
0,195.0,-10013.292,-9650.042,0,3,21,24
0,196.0,-10009.926,-9646.676,0,3,21,24
0,197.0,-10017.108,-9653.858,0,4,20,24
0,198.0,-10012.908,-9649.658,0,3,21,24
0,199.0,-10018.017,-9654.767,0,4,20,24
0,200.0,-10012.85,-9649.6,0,4,20,24
0,201.0,-10012.654,-9649.404,0,4,20,24
0,202.0,-10009.486,-9646.236,0,3,21,24
0,203.0,-10012.552,-9649.302,0,3,21,24
0,204.0,-10009.5,-9646.25,0,3,21,24
0,205.0,-10013.56,-9650.31,0,3,21,24
0,206.0,-10012.336,-9649.086,0,3,21,24
0,207.0,-10015.045,-9651.795,0,3,21,24
0,208.0,-10010.68,-9647.43,0,4,20,24
0,209.0,-10014.134,-9650.884,0,4,20,24
0,210.0,-10008.93,-9645.68,0,3,21,24
0,211.0,-10013.199,-9649.949,0,3,21,24
0,212.0,-10013.376,-9650.126,0,3,21,24
0,213.0,-10016.424,-9653.174,0,3,21,24
0,214.0,-10012.959,-9649.709,0,3,21,24
0,215.0,-10015.525,-9652.275,0,3,21,24
0,216.0,-10014.223,-9650.973,0,3,21,24
0,217.0,-10013.509,-9650.259,0,3,21,24
0,218.0,-10012.342,-9649.092,0,3,21,24
0,219.0,-10013.495,-9650.245,0,3,21,24
0,220.0,-10013.98,-9650.73,0,3,21,24
0,221.0,-10016.286,-9653.036,0,3,21,24
0,222.0,-10012.353,-9649.103,0,3,21,24
0,223.0,-10009.299,-9646.049,0,3,21,24
0,224.0,-10012.067,-9648.817,0,2,22,24
0,225.0,-10010.936,-9647.686,0,3,21,24
0,226.0,-10014.472,-9651.222,0,2,22,24
0,227.0,-10012.355,-9649.105,0,3,21,24
0,228.0,-10009.878,-9646.628,0,3,21,24
0,229.0,-10013.746,-9650.496,0,4,20,24
0,230.0,-10008.362,-9645.112,0,3,21,24
0,231.0,-10014.094,-9650.844,0,3,21,24
0,232.0,-10012.147,-9648.897,0,3,21,24
0,233.0,-10013.38,-9650.13,0,2,22,24
0,234.0,-10016.954,-9653.704,0,3,21,24
0,235.0,-10012.352,-9649.102,0,3,21,24
0,236.0,-10011.065,-9647.815,0,2,22,24
0,237.0,-10013.656,-9650.406,0,3,21,24
0,238.0,-10013.373,-9650.123,0,3,21,24
0,239.0,-10014.062,-9650.812,0,3,21,24
0,240.0,-10011.363,-9648.113,0,2,22,24
0,241.0,-10015.029,-9651.779,0,2,22,24
0,242.0,-10011.167,-9647.917,0,2,22,24
0,243.0,-10013.11,-9649.86,0,1,23,24
0,244.0,-10018.08,-9654.83,0,2,22,24
0,245.0,-10012.305,-9649.055,0,3,21,24
0,246.0,-10013.028,-9649.778,0,2,22,24
0,247.0,-10011.724,-9648.474,0,2,22,24
0,248.0,-10016.192,-9652.942,0,2,22,24
0,249.0,-10015.567,-9652.317,0,3,21,24
0,250.0,-10008.682,-9645.432,0,2,22,24
0,251.0,-10017.05,-9653.8,0,2,22,24
