,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,35.0,-9978.5817,-9631.360200000001,0,3,21,24
0,36.0,-9972.2222,-9625.0007,0,3,21,24
0,37.0,-9979.2117,-9631.9902,0,4,20,24
0,38.0,-9977.8798,-9630.658300000001,0,4,20,24
0,39.0,-9981.6446,-9634.4231,0,3,21,24
0,40.0,-9981.9064,-9634.6849,0,2,22,24
0,41.0,-9979.9352,-9632.7137,0,4,20,24
0,42.0,-9976.8559,-9629.6344,0,2,22,24
0,43.0,-9980.6297,-9633.4082,0,3,21,24
0,44.0,-9981.465,-9634.2435,0,2,22,24
0,45.0,-9979.4724,-9632.250900000001,0,2,22,24
0,46.0,-9982.6498,-9635.4283,0,3,21,24
0,47.0,-9982.7227,-9635.5012,0,4,20,24
0,48.0,-9980.6617,-9633.440200000001,0,3,21,24
0,49.0,-9978.7671,-9631.5456,0,3,21,24
0,50.0,-9984.529,-9637.3075,0,4,20,24
0,51.0,-9978.9615,-9631.74,0,3,21,24
0,52.0,-9980.9941,-9633.7726,0,2,22,24
0,53.0,-9980.454,-9633.2325,0,2,22,24
0,54.0,-9979.6866,-9632.465100000001,0,2,22,24
0,55.0,-9975.4815,-9628.26,0,2,22,24
0,56.0,-9981.229,-9634.0075,0,2,22,24
0,57.0,-9979.9071,-9632.6856,0,2,22,24
0,58.0,-9983.121,-9635.8995,0,3,21,24
0,59.0,-9976.7877,-9629.566200000001,0,3,21,24
0,60.0,-9977.4159,-9630.1944,0,2,22,24
0,61.0,-9978.2927,-9631.0712,0,2,22,24
0,62.0,-9977.4148,-9630.1933,0,2,22,24
0,63.0,-9979.1614,-9631.939900000001,0,2,22,24
0,64.0,-9979.4755,-9632.254,0,3,21,24
0,65.0,-9980.9907,-9633.7692,0,2,22,24
0,66.0,-9979.6844,-9632.4629,0,2,22,24
0,67.0,-9980.0263,-9632.8048,0,2,22,24
0,68.0,-9979.5713,-9632.3498,0,2,22,24
0,69.0,-9980.1486,-9632.9271,0,2,22,24
0,70.0,-9978.5191,-9631.2976,0,2,22,24
0,71.0,-9980.0821,-9632.8606,0,2,22,24
0,72.0,-9978.0829,-9630.8614,0,2,22,24
0,73.0,-9980.3586,-9633.1371,0,2,22,24
0,74.0,-9979.7302,-9632.5087,0,3,21,24
0,75.0,-9979.8639,-9632.6424,0,2,22,24
0,76.0,-9979.965,-9632.7435,0,2,22,24
0,77.0,-9982.9581,-9635.7366,0,2,22,24
0,78.0,-9978.6082,-9631.386700000001,0,3,21,24
0,79.0,-9980.4011,-9633.1796,0,2,22,24
0,80.0,-9978.4061,-9631.1846,0,3,21,24
0,81.0,-9980.1482,-9632.9267,0,2,22,24
0,82.0,-9976.51,-9629.2885,0,2,22,24
0,83.0,-9980.2967,-9633.075200000001,0,2,22,24
0,84.0,-9978.9085,-9631.687,0,2,22,24
0,85.0,-9978.5328,-9631.311300000001,0,2,22,24
0,86.0,-9981.5976,-9634.3761,0,3,21,24
0,87.0,-9979.4995,-9632.278,0,3,21,24
0,88.0,-9986.2812,-9639.0597,0,3,21,24
0,89.0,-9978.5039,-9631.2824,0,3,21,24
0,90.0,-9978.5851,-9631.3636,0,3,21,24
0,91.0,-9979.6281,-9632.4066,0,3,21,24
0,92.0,-9978.7137,-9631.4922,0,3,21,24
0,93.0,-9982.0024,-9634.7809,0,4,20,24
0,94.0,-9978.007,-9630.7855,0,3,21,24
0,95.0,-9982.7819,-9635.5604,0,3,21,24
0,96.0,-9979.1728,-9631.9513,0,3,21,24
0,97.0,-9977.2532,-9630.0317,0,2,22,24
0,98.0,-9980.0482,-9632.8267,0,3,21,24
0,99.0,-9983.2922,-9636.0707,0,2,22,24
0,100.0,-9979.0899,-9631.868400000001,0,2,22,24
0,101.0,-9980.5372,-9633.315700000001,0,3,21,24
0,102.0,-9977.8337,-9630.6122,0,2,22,24
0,103.0,-9983.2506,-9636.0291,0,2,22,24
0,104.0,-9982.1297,-9634.9082,0,2,22,24
0,105.0,-9981.0356,-9633.8141,0,2,22,24
0,106.0,-9979.7042,-9632.4827,0,2,22,24
0,107.0,-9976.6983,-9629.4768,0,2,22,24
0,108.0,-9979.6602,-9632.4387,0,2,22,24
0,109.0,-9982.4839,-9635.2624,0,2,22,24
0,110.0,-9981.3206,-9634.0991,0,2,22,24
0,111.0,-9983.2422,-9636.020700000001,0,2,22,24
0,112.0,-9977.7175,-9630.496000000001,0,2,22,24
0,113.0,-9980.6392,-9633.4177,0,2,22,24
0,114.0,-9980.0359,-9632.814400000001,0,2,22,24
0,115.0,-9977.6702,-9630.4487,0,2,22,24
0,116.0,-9981.2875,-9634.066,0,2,22,24
0,117.0,-9978.918,-9631.6965,0,3,21,24
0,118.0,-9984.3348,-9637.1133,0,3,21,24
0,119.0,-9980.6105,-9633.389000000001,0,4,20,24
0,120.0,-9979.729,-9632.5075,0,3,21,24
0,121.0,-9978.157,-9630.9355,0,2,22,24
0,122.0,-9978.9021,-9631.6806,0,2,22,24
0,123.0,-9983.0816,-9635.8601,0,3,21,24
0,124.0,-9980.1996,-9632.9781,0,4,20,24
0,125.0,-9981.537,-9634.3155,0,4,20,24
0,126.0,-9981.0538,-9633.8323,0,3,21,24
0,127.0,-9978.8862,-9631.664700000001,0,3,21,24
0,128.0,-9982.2127,-9634.9912,0,2,22,24
0,129.0,-9981.0886,-9633.8671,0,2,22,24
0,130.0,-9984.8903,-9637.6688,0,3,21,24
0,131.0,-9979.6201,-9632.3986,0,1,23,24
0,132.0,-9984.8255,-9637.604000000001,0,3,21,24
0,133.0,-9982.1891,-9634.9676,0,1,23,24
0,134.0,-9984.0181,-9636.7966,0,2,22,24
0,135.0,-9980.1191,-9632.8976,0,1,23,24
0,136.0,-9982.7415,-9635.52,0,2,22,24
0,137.0,-9975.791,-9628.5695,0,2,22,24
0,138.0,-9981.5083,-9634.2868,0,2,22,24
0,139.0,-9977.0794,-9629.8579,0,1,23,24
0,140.0,-9977.24,-9630.0185,0,2,22,24
0,141.0,-9979.6434,-9632.421900000001,0,2,22,24
0,142.0,-9983.7176,-9636.4961,0,2,22,24
0,143.0,-9981.8085,-9634.587,0,2,22,24
0,144.0,-9977.6223,-9630.400800000001,0,1,23,24
0,145.0,-9980.6184,-9633.3969,0,2,22,24
0,146.0,-9979.6441,-9632.4226,0,2,22,24
0,147.0,-9981.4948,-9634.2733,0,2,22,24
0,148.0,-9981.4248,-9634.203300000001,0,2,22,24
0,149.0,-9977.5669,-9630.3454,0,1,23,24
0,150.0,-9978.873,-9631.6515,0,1,23,24
0,151.0,-9981.4933,-9634.2718,0,1,23,24
0,152.0,-9978.7958,-9631.5743,0,1,23,24
0,153.0,-9980.4669,-9633.2454,0,2,22,24
0,154.0,-9978.6985,-9631.477,0,1,23,24
0,155.0,-9979.9446,-9632.723100000001,0,1,23,24
0,156.0,-9983.287,-9636.0655,0,1,23,24
0,157.0,-9977.1466,-9629.9251,0,1,23,24
0,158.0,-9981.0928,-9633.8713,0,1,23,24
0,159.0,-9980.4734,-9633.251900000001,0,2,22,24
0,160.0,-9980.7106,-9633.4891,0,4,20,24
0,161.0,-9980.4417,-9633.2202,0,2,22,24
0,162.0,-9982.509,-9635.2875,0,1,23,24
0,163.0,-9981.1446,-9633.9231,0,2,22,24
0,164.0,-9984.1834,-9636.9619,0,2,22,24
0,165.0,-9984.7312,-9637.5097,0,1,23,24
0,166.0,-9980.8844,-9633.662900000001,0,1,23,24
0,167.0,-9984.1632,-9636.941700000001,0,2,22,24
0,168.0,-9982.5745,-9635.353000000001,0,1,23,24
0,169.0,-9981.3946,-9634.1731,0,2,22,24
0,170.0,-9979.584,-9632.362500000001,0,1,23,24
0,171.0,-9983.5215,-9636.300000000001,0,1,23,24
0,172.0,-9980.6485,-9633.427,0,1,23,24
0,173.0,-9981.8153,-9634.5938,0,1,23,24
0,174.0,-9981.2144,-9633.992900000001,0,1,23,24
0,175.0,-9979.72,-9632.4985,0,1,23,24
0,176.0,-9977.982,-9630.7605,0,2,22,24
0,177.0,-9979.2872,-9632.065700000001,0,1,23,24
0,178.0,-9979.1209,-9631.8994,0,2,22,24
0,179.0,-9986.5294,-9639.3079,0,1,23,24
0,180.0,-9982.4441,-9635.222600000001,0,1,23,24
0,181.0,-9975.245,-9628.023500000001,0,1,23,24
0,182.0,-9983.0469,-9635.8254,0,1,23,24
0,183.0,-9981.172,-9633.9505,0,2,22,24
0,184.0,-9982.904,-9635.6825,0,2,22,24
0,185.0,-9981.5637,-9634.342200000001,0,2,22,24
0,186.0,-9980.5273,-9633.3058,0,2,22,24
0,187.0,-9978.0765,-9630.855,0,1,23,24
0,188.0,-9983.4888,-9636.2673,0,2,22,24
0,189.0,-9981.7537,-9634.5322,0,2,22,24
0,190.0,-9986.1691,-9638.9476,0,0,24,24
0,191.0,-9981.0869,-9633.8654,0,1,23,24
0,192.0,-9984.0164,-9636.7949,0,0,24,24
0,193.0,-9980.9385,-9633.717,0,0,24,24
0,194.0,-9985.4201,-9638.1986,0,1,23,24
0,195.0,-9975.9456,-9628.7241,0,1,23,24
0,196.0,-9981.611,-9634.389500000001,0,0,24,24
0,197.0,-9985.6092,-9638.387700000001,0,1,23,24
0,198.0,-9981.867,-9634.6455,0,0,24,24
0,199.0,-9979.4483,-9632.2268,0,1,23,24
0,200.0,-9983.8073,-9636.5858,0,1,23,24
0,201.0,-9982.4,-9635.1785,0,0,24,24
