,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,95.0,-9987.3523,-9644.337300000001,0,1,23,24
0,96.0,-9986.8561,-9643.841100000001,0,1,23,24
0,97.0,-9989.0736,-9646.0586,0,2,22,24
0,98.0,-9981.5523,-9638.5373,0,2,22,24
0,99.0,-9987.3997,-9644.3847,0,2,22,24
0,100.0,-9987.4673,-9644.4523,0,1,23,24
0,101.0,-9986.3865,-9643.371500000001,0,2,22,24
0,102.0,-9982.9695,-9639.9545,0,2,22,24
0,103.0,-9986.5213,-9643.506300000001,0,0,24,24
0,104.0,-9984.049,-9641.034000000001,0,2,22,24
0,105.0,-9987.5845,-9644.569500000001,0,1,23,24
0,106.0,-9984.2547,-9641.2397,0,1,23,24
0,107.0,-9985.9912,-9642.976200000001,0,0,24,24
0,108.0,-9985.7209,-9642.7059,0,1,23,24
0,109.0,-9982.7291,-9639.714100000001,0,1,23,24
0,110.0,-9986.3333,-9643.3183,0,1,23,24
0,111.0,-9987.9916,-9644.9766,0,1,23,24
0,112.0,-9986.2135,-9643.1985,0,1,23,24
0,113.0,-9986.4778,-9643.462800000001,0,1,23,24
0,114.0,-9985.2972,-9642.282200000001,0,1,23,24
0,115.0,-9988.2992,-9645.2842,0,1,23,24
0,116.0,-9988.7853,-9645.7703,0,1,23,24
0,117.0,-9987.2624,-9644.2474,0,1,23,24
0,118.0,-9986.8384,-9643.823400000001,0,1,23,24
0,119.0,-9985.7593,-9642.7443,0,1,23,24
0,120.0,-9987.3595,-9644.344500000001,0,1,23,24
0,121.0,-9984.8655,-9641.8505,0,1,23,24
0,122.0,-9987.1,-9644.085000000001,0,1,23,24
0,123.0,-9985.199,-9642.184000000001,0,1,23,24
0,124.0,-9985.9355,-9642.9205,0,1,23,24
0,125.0,-9987.3157,-9644.3007,0,1,23,24
0,126.0,-9987.8807,-9644.8657,0,1,23,24
0,127.0,-9985.3118,-9642.2968,0,1,23,24
0,128.0,-9986.5619,-9643.546900000001,0,2,22,24
0,129.0,-9986.8153,-9643.8003,0,1,23,24
0,130.0,-9987.9153,-9644.900300000001,0,1,23,24
0,131.0,-9986.0051,-9642.9901,0,1,23,24
0,132.0,-9985.5778,-9642.5628,0,1,23,24
0,133.0,-9983.1246,-9640.1096,0,1,23,24
0,134.0,-9985.8126,-9642.7976,0,2,22,24
0,135.0,-9981.5301,-9638.5151,0,1,23,24
0,136.0,-9984.6033,-9641.588300000001,0,0,24,24
0,137.0,-9989.1514,-9646.136400000001,0,1,23,24
0,138.0,-9985.1753,-9642.160300000001,0,1,23,24
0,139.0,-9986.5597,-9643.5447,0,1,23,24
0,140.0,-9987.0904,-9644.0754,0,1,23,24
0,141.0,-9982.2547,-9639.2397,0,2,22,24
0,142.0,-9981.4932,-9638.478200000001,0,1,23,24
0,143.0,-9984.5534,-9641.538400000001,0,1,23,24
0,144.0,-9981.7287,-9638.7137,0,1,23,24
0,145.0,-9986.447,-9643.432,0,1,23,24
0,146.0,-9984.1644,-9641.1494,0,1,23,24
0,147.0,-9980.423,-9637.408000000001,0,1,23,24
0,148.0,-9984.537,-9641.522,0,2,22,24
0,149.0,-9983.2646,-9640.249600000001,0,1,23,24
0,150.0,-9985.0461,-9642.0311,0,1,23,24
0,151.0,-9986.7533,-9643.7383,0,1,23,24
0,152.0,-9985.3063,-9642.2913,0,1,23,24
0,153.0,-9982.3503,-9639.3353,0,1,23,24
0,154.0,-9987.3477,-9644.3327,0,1,23,24
0,155.0,-9986.1287,-9643.1137,0,1,23,24
0,156.0,-9983.8842,-9640.869200000001,0,1,23,24
0,157.0,-9979.6433,-9636.6283,0,1,23,24
0,158.0,-9983.8416,-9640.8266,0,1,23,24
0,159.0,-9987.9137,-9644.8987,0,1,23,24
0,160.0,-9985.1479,-9642.1329,0,1,23,24
0,161.0,-9984.8807,-9641.8657,0,0,24,24
0,162.0,-9986.4756,-9643.4606,0,0,24,24
0,163.0,-9988.7392,-9645.7242,0,0,24,24
0,164.0,-9986.521,-9643.506000000001,0,0,24,24
0,165.0,-9986.1423,-9643.1273,0,0,24,24
0,166.0,-9982.4728,-9639.4578,0,0,24,24
0,167.0,-9985.2355,-9642.220500000001,0,0,24,24
0,168.0,-9984.307,-9641.292000000001,0,0,24,24
0,169.0,-9988.3388,-9645.3238,0,0,24,24
0,170.0,-9983.7886,-9640.7736,0,1,23,24
0,171.0,-9986.4979,-9643.4829,0,0,24,24
0,172.0,-9984.2235,-9641.2085,0,0,24,24
0,173.0,-9986.9401,-9643.9251,0,0,24,24
0,174.0,-9990.3116,-9647.296600000001,0,1,23,24
0,175.0,-9986.0838,-9643.068800000001,0,0,24,24
0,176.0,-9985.8373,-9642.8223,0,1,23,24
0,177.0,-9987.0124,-9643.9974,0,1,23,24
0,178.0,-9982.4462,-9639.4312,0,1,23,24
0,179.0,-9984.5041,-9641.4891,0,2,22,24
0,180.0,-9988.9826,-9645.9676,0,1,23,24
0,181.0,-9985.7616,-9642.7466,0,1,23,24
0,182.0,-9987.0436,-9644.028600000001,0,1,23,24
0,183.0,-9982.9781,-9639.9631,0,1,23,24
0,184.0,-9989.8016,-9646.786600000001,0,0,24,24
0,185.0,-9986.6431,-9643.6281,0,1,23,24
0,186.0,-9987.6845,-9644.6695,0,0,24,24
0,187.0,-9991.7277,-9648.7127,0,1,23,24
0,188.0,-9987.3227,-9644.307700000001,0,0,24,24
0,189.0,-9989.9064,-9646.8914,0,0,24,24
0,190.0,-9987.0918,-9644.0768,0,0,24,24
0,191.0,-9986.6016,-9643.5866,0,0,24,24
0,192.0,-9989.3343,-9646.319300000001,0,1,23,24
0,193.0,-9988.3128,-9645.2978,0,2,22,24
0,194.0,-9993.5695,-9650.5545,0,1,23,24
0,195.0,-9989.3769,-9646.3619,0,1,23,24
0,196.0,-9985.0637,-9642.048700000001,0,2,22,24
0,197.0,-9987.6722,-9644.657200000001,0,1,23,24
0,198.0,-9987.2301,-9644.215100000001,0,1,23,24
0,199.0,-9986.186,-9643.171,0,0,24,24
0,200.0,-9987.3088,-9644.293800000001,0,0,24,24
0,201.0,-9987.3536,-9644.338600000001,0,0,24,24
0,202.0,-9988.8543,-9645.839300000001,0,0,24,24
0,203.0,-9989.6605,-9646.6455,0,0,24,24
0,204.0,-9984.5437,-9641.5287,0,1,23,24
0,205.0,-9984.3191,-9641.304100000001,0,0,24,24
0,206.0,-9987.8462,-9644.8312,0,0,24,24
0,207.0,-9986.3525,-9643.337500000001,0,0,24,24
0,208.0,-9987.7919,-9644.7769,0,0,24,24
0,209.0,-9987.7918,-9644.776800000001,0,1,23,24
0,210.0,-9989.1845,-9646.1695,0,0,24,24
0,211.0,-9988.465,-9645.45,0,1,23,24
0,212.0,-9989.6532,-9646.638200000001,0,0,24,24
0,213.0,-9988.59,-9645.575,0,0,24,24
0,214.0,-9985.0279,-9642.0129,0,1,23,24
0,215.0,-9987.5235,-9644.5085,0,0,24,24
0,216.0,-9990.0407,-9647.0257,0,0,24,24
0,217.0,-9987.1985,-9644.183500000001,0,0,24,24
0,218.0,-9983.8103,-9640.7953,0,0,24,24
0,219.0,-9989.5654,-9646.5504,0,0,24,24
0,220.0,-9984.9524,-9641.9374,0,0,24,24
0,221.0,-9988.1494,-9645.1344,0,0,24,24
0,222.0,-9986.6795,-9643.6645,0,0,24,24
0,223.0,-9982.8216,-9639.8066,0,0,24,24
0,224.0,-9989.0492,-9646.0342,0,0,24,24
0,225.0,-9988.2551,-9645.2401,0,1,23,24
0,226.0,-9986.5373,-9643.5223,0,1,23,24
0,227.0,-9990.0264,-9647.011400000001,0,0,24,24
0,228.0,-9985.0951,-9642.080100000001,0,1,23,24
0,229.0,-9987.8083,-9644.793300000001,0,2,22,24
0,230.0,-9987.1735,-9644.158500000001,0,1,23,24
0,231.0,-9991.3088,-9648.293800000001,0,1,23,24
0,232.0,-9989.6314,-9646.6164,0,1,23,24
0,233.0,-9988.9311,-9645.9161,0,1,23,24
0,234.0,-9989.4549,-9646.439900000001,0,1,23,24
0,235.0,-9986.0561,-9643.0411,0,0,24,24
0,236.0,-9987.8855,-9644.8705,0,1,23,24
0,237.0,-9986.7762,-9643.7612,0,0,24,24
0,238.0,-9986.0993,-9643.0843,0,1,23,24
0,239.0,-9985.1954,-9642.180400000001,0,1,23,24
0,240.0,-9983.0664,-9640.0514,0,1,23,24
0,241.0,-9985.5771,-9642.562100000001,0,0,24,24
0,242.0,-9985.7102,-9642.6952,0,0,24,24
0,243.0,-9985.9768,-9642.961800000001,0,1,23,24
0,244.0,-9981.5665,-9638.551500000001,0,2,22,24
0,245.0,-9987.4342,-9644.4192,0,1,23,24
0,246.0,-9985.0456,-9642.0306,0,1,23,24
0,247.0,-9983.3781,-9640.3631,0,2,22,24
0,248.0,-9984.0341,-9641.019100000001,0,2,22,24
0,249.0,-9980.5423,-9637.5273,0,0,24,24
0,250.0,-9985.6779,-9642.662900000001,0,0,24,24
0,251.0,-9982.8087,-9639.7937,0,0,24,24
