,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,51.0,-10005.61,-9641.526000000002,0,5,19,24
0,52.0,-10004.76,-9640.676000000001,0,5,19,24
0,53.0,-10006.071,-9641.987000000001,0,4,20,24
0,54.0,-10006.202,-9642.118,0,4,20,24
0,55.0,-10004.454,-9640.37,0,4,20,24
0,56.0,-10010.021,-9645.937000000002,0,4,20,24
0,57.0,-10006.211,-9642.127,0,4,20,24
0,58.0,-10005.668,-9641.584,0,4,20,24
0,59.0,-10009.87,-9645.786000000002,0,4,20,24
0,60.0,-10007.592,-9643.508000000002,0,4,20,24
0,61.0,-10009.161,-9645.077000000001,0,4,20,24
0,62.0,-10003.997,-9639.913,0,4,20,24
0,63.0,-10007.401,-9643.317000000001,0,4,20,24
0,64.0,-10002.747,-9638.663,0,5,19,24
0,65.0,-10000.579,-9636.495,0,4,20,24
0,66.0,-10006.412,-9642.328000000001,0,3,21,24
0,67.0,-10004.857,-9640.773000000001,0,3,21,24
0,68.0,-10008.811,-9644.727,0,3,21,24
0,69.0,-10005.608,-9641.524000000001,0,3,21,24
0,70.0,-10010.131,-9646.047,0,3,21,24
0,71.0,-10007.533,-9643.449,0,3,21,24
0,72.0,-10004.801,-9640.717,0,3,21,24
0,73.0,-10009.183,-9645.099000000002,0,4,20,24
0,74.0,-10008.128,-9644.044000000002,0,4,20,24
0,75.0,-10002.959,-9638.875000000002,0,3,21,24
0,76.0,-10007.997,-9643.913,0,3,21,24
0,77.0,-10007.834,-9643.750000000002,0,3,21,24
0,78.0,-10004.445,-9640.361,0,2,22,24
0,79.0,-10007.102,-9643.018000000002,0,2,22,24
0,80.0,-10003.353,-9639.269,0,3,21,24
0,81.0,-10004.665,-9640.581000000002,0,3,21,24
0,82.0,-10007.16,-9643.076000000001,0,3,21,24
0,83.0,-10003.998,-9639.914,0,3,21,24
0,84.0,-10002.209,-9638.125000000002,0,3,21,24
0,85.0,-10008.019,-9643.935000000001,0,3,21,24
0,86.0,-10004.991,-9640.907000000001,0,2,22,24
0,87.0,-10004.251,-9640.167000000001,0,2,22,24
0,88.0,-10003.537,-9639.453000000001,0,2,22,24
0,89.0,-10004.596,-9640.512,0,2,22,24
0,90.0,-10005.965,-9641.881000000001,0,2,22,24
0,91.0,-10008.465,-9644.381000000001,0,2,22,24
0,92.0,-10007.492,-9643.408000000001,0,2,22,24
0,93.0,-10004.838,-9640.754,0,2,22,24
0,94.0,-10003.006,-9638.922,0,2,22,24
0,95.0,-10006.537,-9642.453000000001,0,2,22,24
0,96.0,-10001.896,-9637.812000000002,0,2,22,24
0,97.0,-10005.143,-9641.059000000001,0,2,22,24
0,98.0,-10004.383,-9640.299,0,2,22,24
0,99.0,-10008.976,-9644.892000000002,0,2,22,24
0,100.0,-10002.995,-9638.911000000002,0,2,22,24
0,101.0,-10007.734,-9643.650000000001,0,2,22,24
0,102.0,-10005.878,-9641.794000000002,0,2,22,24
0,103.0,-10002.162,-9638.078000000001,0,2,22,24
0,104.0,-10003.691,-9639.607000000002,0,2,22,24
0,105.0,-10002.129,-9638.045000000002,0,2,22,24
0,106.0,-10003.195,-9639.111,0,2,22,24
0,107.0,-10004.553,-9640.469000000001,0,2,22,24
0,108.0,-10003.441,-9639.357000000002,0,2,22,24
0,109.0,-10000.557,-9636.473000000002,0,2,22,24
0,110.0,-10006.581,-9642.497000000001,0,2,22,24
0,111.0,-10001.672,-9637.588000000002,0,2,22,24
0,112.0,-10002.655,-9638.571000000002,0,2,22,24
0,113.0,-10004.381,-9640.297,0,1,23,24
0,114.0,-10001.794,-9637.710000000001,0,1,23,24
0,115.0,-10007.425,-9643.341,0,1,23,24
0,116.0,-10003.305,-9639.221000000001,0,1,23,24
0,117.0,-10003.112,-9639.028,0,1,23,24
0,118.0,-10006.328,-9642.244,0,1,23,24
0,119.0,-10003.144,-9639.060000000001,0,1,23,24
0,120.0,-10006.038,-9641.954000000002,0,1,23,24
0,121.0,-10004.221,-9640.137,0,2,22,24
0,122.0,-10006.575,-9642.491000000002,0,1,23,24
0,123.0,-10008.197,-9644.113000000001,0,2,22,24
0,124.0,-10007.111,-9643.027000000002,0,2,22,24
0,125.0,-10004.689,-9640.605000000001,0,1,23,24
0,126.0,-10006.514,-9642.43,0,1,23,24
0,127.0,-10004.873,-9640.789,0,1,23,24
0,128.0,-10003.894,-9639.810000000001,0,2,22,24
0,129.0,-10006.695,-9642.611,0,2,22,24
0,130.0,-10002.648,-9638.564,0,3,21,24
0,131.0,-10007.756,-9643.672,0,2,22,24
0,132.0,-10002.217,-9638.133000000002,0,3,21,24
0,133.0,-10006.321,-9642.237000000001,0,1,23,24
0,134.0,-10004.326,-9640.242,0,1,23,24
0,135.0,-10008.289,-9644.205000000002,0,1,23,24
0,136.0,-10003.032,-9638.948,0,1,23,24
0,137.0,-10005.82,-9641.736,0,1,23,24
0,138.0,-10004.173,-9640.089000000002,0,1,23,24
0,139.0,-10007.408,-9643.324,0,1,23,24
0,140.0,-10009.574,-9645.490000000002,0,1,23,24
0,141.0,-10007.89,-9643.806,0,1,23,24
0,142.0,-10005.495,-9641.411000000002,0,1,23,24
0,143.0,-10005.944,-9641.86,0,1,23,24
0,144.0,-10008.324,-9644.240000000002,0,2,22,24
0,145.0,-10010.53,-9646.446000000002,0,2,22,24
0,146.0,-10009.469,-9645.385,0,2,22,24
0,147.0,-10008.914,-9644.830000000002,0,2,22,24
0,148.0,-10008.493,-9644.409000000001,0,1,23,24
0,149.0,-10009.593,-9645.509000000002,0,1,23,24
0,150.0,-10007.918,-9643.834,0,2,22,24
0,151.0,-10003.934,-9639.85,0,1,23,24
0,152.0,-10009.457,-9645.373000000001,0,2,22,24
0,153.0,-10005.253,-9641.169000000002,0,1,23,24
0,154.0,-10009.131,-9645.047,0,3,21,24
0,155.0,-10006.55,-9642.466,0,1,23,24
0,156.0,-10007.154,-9643.070000000002,0,1,23,24
0,157.0,-10005.018,-9640.934000000001,0,1,23,24
0,158.0,-10004.676,-9640.592,0,1,23,24
0,159.0,-10004.95,-9640.866000000002,0,1,23,24
0,160.0,-10008.086,-9644.002,0,1,23,24
0,161.0,-10004.767,-9640.683,0,1,23,24
0,162.0,-10003.02,-9638.936000000002,0,1,23,24
0,163.0,-10006.067,-9641.983,0,1,23,24
0,164.0,-10004.891,-9640.807,0,1,23,24
0,165.0,-10003.743,-9639.659000000001,0,1,23,24
0,166.0,-10000.827,-9636.743,0,1,23,24
0,167.0,-10002.107,-9638.023000000001,0,1,23,24
0,168.0,-10005.087,-9641.003,0,1,23,24
0,169.0,-10001.302,-9637.218,0,1,23,24
0,170.0,-10007.558,-9643.474000000002,0,1,23,24
0,171.0,-10004.334,-9640.250000000002,0,1,23,24
0,172.0,-10003.889,-9639.805,0,1,23,24
0,173.0,-10008.366,-9644.282000000001,0,1,23,24
0,174.0,-10008.774,-9644.69,0,2,22,24
0,175.0,-10005.14,-9641.056,0,1,23,24
0,176.0,-10009.89,-9645.806,0,1,23,24
0,177.0,-10004.989,-9640.905,0,1,23,24
0,178.0,-10003.356,-9639.272,0,1,23,24
0,179.0,-10003.95,-9639.866000000002,0,1,23,24
0,180.0,-10007.005,-9642.921,0,1,23,24
0,181.0,-10008.012,-9643.928000000002,0,1,23,24
0,182.0,-10010.305,-9646.221000000001,0,2,22,24
0,183.0,-10010.547,-9646.463000000002,0,1,23,24
0,184.0,-10006.551,-9642.467,0,2,22,24
0,185.0,-10010.204,-9646.12,0,1,23,24
0,186.0,-10004.776,-9640.692000000001,0,1,23,24
0,187.0,-10008.678,-9644.594000000001,0,1,23,24
0,188.0,-10004.738,-9640.654,0,2,22,24
0,189.0,-10006.446,-9642.362000000001,0,1,23,24
0,190.0,-10008.264,-9644.18,0,1,23,24
0,191.0,-10005.119,-9641.035000000002,0,1,23,24
0,192.0,-10008.383,-9644.299,0,1,23,24
0,193.0,-10008.869,-9644.785000000002,0,1,23,24
0,194.0,-10009.298,-9645.214000000002,0,1,23,24
0,195.0,-10006.119,-9642.035000000002,0,1,23,24
0,196.0,-10008.2,-9644.116000000002,0,1,23,24
0,197.0,-10008.904,-9644.820000000002,0,1,23,24
0,198.0,-10007.604,-9643.52,0,1,23,24
0,199.0,-10010.69,-9646.606000000002,0,1,23,24
0,200.0,-10011.199,-9647.115000000002,0,1,23,24
0,201.0,-10007.317,-9643.233,0,1,23,24
0,202.0,-10006.474,-9642.390000000001,0,2,22,24
0,203.0,-10009.671,-9645.587000000001,0,2,22,24
0,204.0,-10006.469,-9642.385,0,2,22,24
0,205.0,-10010.499,-9646.415,0,2,22,24
0,206.0,-10007.55,-9643.466,0,2,22,24
0,207.0,-10002.675,-9638.591,0,2,22,24
0,208.0,-10009.42,-9645.336000000001,0,2,22,24
0,209.0,-10006.789,-9642.705000000002,0,2,22,24
0,210.0,-10013.535,-9649.451000000001,0,2,22,24
0,211.0,-10006.507,-9642.423,0,2,22,24
0,212.0,-10007.928,-9643.844000000001,0,2,22,24
0,213.0,-10003.27,-9639.186000000002,0,2,22,24
0,214.0,-10008.475,-9644.391000000001,0,2,22,24
0,215.0,-10007.582,-9643.498000000001,0,2,22,24
0,216.0,-10007.679,-9643.595000000001,0,3,21,24
0,217.0,-10007.337,-9643.253,0,1,23,24
0,218.0,-10009.595,-9645.511,0,1,23,24
0,219.0,-10004.585,-9640.501,0,2,22,24
0,220.0,-10008.296,-9644.212000000001,0,1,23,24
0,221.0,-10007.578,-9643.494,0,1,23,24
0,222.0,-10010.283,-9646.199,0,1,23,24
0,223.0,-10009.774,-9645.69,0,1,23,24
0,224.0,-10003.844,-9639.76,0,1,23,24
0,225.0,-10004.852,-9640.768000000002,0,1,23,24
0,226.0,-10003.299,-9639.215000000002,0,1,23,24
0,227.0,-10007.545,-9643.461000000001,0,1,23,24
0,228.0,-10007.825,-9643.741000000002,0,1,23,24
0,229.0,-10005.782,-9641.698,0,1,23,24
0,230.0,-10009.806,-9645.722000000002,0,1,23,24
0,231.0,-10012.714,-9648.630000000001,0,1,23,24
0,232.0,-10008.276,-9644.192000000001,0,1,23,24
0,233.0,-10004.457,-9640.373000000001,0,1,23,24
0,234.0,-10003.913,-9639.829000000002,0,2,22,24
0,235.0,-10004.953,-9640.869,0,1,23,24
0,236.0,-10005.721,-9641.637,0,2,22,24
0,237.0,-10003.605,-9639.521,0,2,22,24
0,238.0,-10008.093,-9644.009000000002,0,2,22,24
0,239.0,-10002.928,-9638.844000000001,0,2,22,24
0,240.0,-10003.812,-9639.728000000001,0,3,21,24
0,241.0,-10005.921,-9641.837000000001,0,3,21,24
0,242.0,-10005.337,-9641.253,0,2,22,24
0,243.0,-10003.874,-9639.79,0,3,21,24
0,244.0,-10008.033,-9643.949,0,3,21,24
0,245.0,-10003.625,-9639.541000000001,0,2,22,24
0,246.0,-10006.263,-9642.179000000002,0,2,22,24
0,247.0,-10006.236,-9642.152000000002,0,2,22,24
0,248.0,-10008.033,-9643.949,0,3,21,24
0,249.0,-10006.071,-9641.987000000001,0,2,22,24
0,250.0,-10005.01,-9640.926000000001,0,3,21,24
0,251.0,-10009.559,-9645.475,0,3,21,24
