,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,92.0,-9950.0648,-9652.9773,12,8,3,1,24
0,93.0,-9948.0895,-9651.002,13,7,3,1,24
0,94.0,-9952.047,-9654.9595,12,8,3,1,24
0,95.0,-9951.4003,-9654.3128,13,7,3,1,24
0,96.0,-9951.0801,-9653.9926,13,7,3,1,24
0,97.0,-9949.9003,-9652.8128,12,8,3,1,24
0,98.0,-9947.0155,-9649.928,13,7,3,1,24
0,99.0,-9952.2137,-9655.1262,12,9,2,1,24
0,100.0,-9947.2382,-9650.1507,12,8,3,1,24
0,101.0,-9945.2636,-9648.1761,11,10,2,1,24
0,102.0,-9949.6315,-9652.544,11,10,2,1,24
0,103.0,-9951.7445,-9654.657000000001,12,9,2,1,24
0,104.0,-9946.5963,-9649.5088,12,9,2,1,24
0,105.0,-9952.8532,-9655.7657,12,9,2,1,24
0,106.0,-9948.8133,-9651.7258,12,9,2,1,24
0,107.0,-9951.731,-9654.6435,12,9,2,1,24
0,108.0,-9949.8864,-9652.7989,12,9,2,1,24
0,109.0,-9948.4936,-9651.4061,11,10,2,1,24
0,110.0,-9950.1572,-9653.0697,12,9,2,1,24
0,111.0,-9949.1948,-9652.1073,12,8,3,1,24
0,112.0,-9946.3765,-9649.289,11,10,2,1,24
0,113.0,-9947.2403,-9650.1528,12,9,2,1,24
0,114.0,-9950.4626,-9653.375100000001,11,10,2,1,24
0,115.0,-9946.9018,-9649.8143,12,9,2,1,24
0,116.0,-9947.7014,-9650.6139,12,9,2,1,24
0,117.0,-9945.924,-9648.836500000001,12,9,2,1,24
0,118.0,-9948.0789,-9650.9914,12,9,2,1,24
0,119.0,-9944.4449,-9647.3574,11,10,2,1,24
0,120.0,-9946.0125,-9648.925000000001,12,9,2,1,24
0,121.0,-9948.4655,-9651.378,12,9,2,1,24
0,122.0,-9944.7491,-9647.661600000001,12,8,3,1,24
0,123.0,-9948.9747,-9651.887200000001,12,8,3,1,24
0,124.0,-9944.3507,-9647.263200000001,12,9,2,1,24
0,125.0,-9947.7769,-9650.689400000001,12,9,2,1,24
0,126.0,-9947.66,-9650.5725,12,9,2,1,24
0,127.0,-9949.5839,-9652.4964,12,9,2,1,24
0,128.0,-9949.9688,-9652.881300000001,12,9,2,1,24
0,129.0,-9950.7473,-9653.659800000001,12,9,2,1,24
0,130.0,-9948.1065,-9651.019,10,11,2,1,24
0,131.0,-9950.7381,-9653.6506,12,9,2,1,24
0,132.0,-9948.0216,-9650.9341,10,11,2,1,24
0,133.0,-9948.412,-9651.3245,12,9,2,1,24
0,134.0,-9952.1262,-9655.038700000001,12,9,2,1,24
0,135.0,-9950.0522,-9652.9647,12,9,2,1,24
0,136.0,-9950.6566,-9653.5691,11,10,2,1,24
0,137.0,-9950.9737,-9653.8862,12,9,2,1,24
0,138.0,-9948.4711,-9651.383600000001,12,9,2,1,24
0,139.0,-9946.0558,-9648.9683,12,9,2,1,24
0,140.0,-9948.5405,-9651.453,11,10,2,1,24
0,141.0,-9950.6418,-9653.5543,12,9,2,1,24
0,142.0,-9951.1064,-9654.018900000001,12,9,2,1,24
0,143.0,-9949.3627,-9652.2752,12,9,2,1,24
0,144.0,-9950.7704,-9653.6829,12,9,2,1,24
0,145.0,-9947.9555,-9650.868,12,9,2,1,24
0,146.0,-9949.3758,-9652.2883,12,9,2,1,24
0,147.0,-9950.3408,-9653.2533,12,9,2,1,24
0,148.0,-9946.9644,-9649.876900000001,12,9,2,1,24
0,149.0,-9949.8657,-9652.7782,11,10,2,1,24
0,150.0,-9946.9549,-9649.867400000001,12,9,2,1,24
0,151.0,-9949.9867,-9652.8992,12,9,2,1,24
0,152.0,-9948.9249,-9651.8374,12,9,2,1,24
0,153.0,-9952.0389,-9654.9514,11,10,2,1,24
0,154.0,-9947.6553,-9650.5678,12,9,2,1,24
0,155.0,-9950.0968,-9653.0093,12,9,2,1,24
0,156.0,-9948.805,-9651.7175,12,9,2,1,24
0,157.0,-9950.9639,-9653.876400000001,11,10,2,1,24
0,158.0,-9948.2612,-9651.173700000001,12,9,2,1,24
0,159.0,-9951.855,-9654.7675,13,7,3,1,24
0,160.0,-9952.2969,-9655.2094,11,9,3,1,24
0,161.0,-9949.4265,-9652.339,12,8,3,1,24
0,162.0,-9949.4072,-9652.3197,13,7,3,1,24
0,163.0,-9945.4689,-9648.3814,12,8,3,1,24
0,164.0,-9947.2991,-9650.2116,13,7,3,1,24
0,165.0,-9948.3137,-9651.226200000001,13,7,3,1,24
0,166.0,-9941.216,-9644.1285,13,7,3,1,24
0,167.0,-9948.9694,-9651.8819,13,7,3,1,24
0,168.0,-9948.1059,-9651.0184,13,7,3,1,24
0,169.0,-9947.3573,-9650.2698,13,7,3,1,24
0,170.0,-9943.601,-9646.513500000001,13,7,3,1,24
0,171.0,-9946.0299,-9648.9424,13,7,3,1,24
0,172.0,-9945.9334,-9648.8459,13,7,3,1,24
0,173.0,-9945.0063,-9647.9188,11,9,3,1,24
0,174.0,-9954.4699,-9657.3824,13,7,3,1,24
0,175.0,-9948.6409,-9651.5534,12,8,3,1,24
0,176.0,-9947.2059,-9650.118400000001,13,7,3,1,24
0,177.0,-9947.6973,-9650.6098,13,7,3,1,24
0,178.0,-9944.8709,-9647.7834,12,8,3,1,24
0,179.0,-9948.8075,-9651.720000000001,12,8,3,1,24
0,180.0,-9945.9393,-9648.8518,13,7,3,1,24
0,181.0,-9946.331,-9649.2435,13,7,3,1,24
0,182.0,-9947.0003,-9649.9128,13,7,3,1,24
0,183.0,-9952.6182,-9655.530700000001,13,7,3,1,24
0,184.0,-9949.125,-9652.0375,13,7,3,1,24
0,185.0,-9948.0148,-9650.927300000001,13,7,3,1,24
0,186.0,-9948.3273,-9651.239800000001,11,9,3,1,24
0,187.0,-9947.1379,-9650.0504,13,7,3,1,24
0,188.0,-9946.959,-9649.871500000001,12,9,2,1,24
0,189.0,-9950.5033,-9653.4158,12,9,2,1,24
0,190.0,-9947.6866,-9650.599100000001,12,9,2,1,24
0,191.0,-9950.3723,-9653.284800000001,12,9,2,1,24
0,192.0,-9946.5378,-9649.4503,11,10,2,1,24
0,193.0,-9948.3059,-9651.2184,11,10,2,1,24
0,194.0,-9948.8616,-9651.7741,11,10,2,1,24
0,195.0,-9942.4618,-9645.3743,11,10,2,1,24
0,196.0,-9949.9551,-9652.8676,11,10,2,1,24
0,197.0,-9946.0627,-9648.9752,11,10,2,1,24
0,198.0,-9949.066,-9651.978500000001,11,10,2,1,24
0,199.0,-9947.5696,-9650.482100000001,12,9,2,1,24
0,200.0,-9946.6839,-9649.5964,12,9,2,1,24
0,201.0,-9946.6918,-9649.6043,11,10,2,1,24
0,202.0,-9949.2235,-9652.136,11,10,2,1,24
0,203.0,-9948.4481,-9651.3606,12,9,2,1,24
0,204.0,-9946.8073,-9649.7198,12,9,2,1,24
0,205.0,-9948.4643,-9651.3768,12,9,2,1,24
0,206.0,-9946.0689,-9648.9814,12,9,2,1,24
0,207.0,-9950.1146,-9653.027100000001,12,9,2,1,24
0,208.0,-9949.7404,-9652.652900000001,12,9,2,1,24
0,209.0,-9945.2093,-9648.1218,12,9,2,1,24
0,210.0,-9947.6481,-9650.5606,12,9,2,1,24
0,211.0,-9946.9848,-9649.8973,13,7,3,1,24
0,212.0,-9950.5126,-9653.4251,13,7,3,1,24
0,213.0,-9946.8455,-9649.758,13,7,3,1,24
0,214.0,-9949.3374,-9652.2499,11,10,2,1,24
0,215.0,-9943.0181,-9645.9306,13,7,3,1,24
0,216.0,-9948.5987,-9651.5112,12,8,3,1,24
0,217.0,-9947.0939,-9650.0064,13,7,3,1,24
0,218.0,-9947.0154,-9649.9279,11,10,2,1,24
0,219.0,-9950.7327,-9653.6452,12,9,2,1,24
0,220.0,-9945.3577,-9648.2702,13,8,2,1,24
0,221.0,-9951.5054,-9654.4179,13,8,2,1,24
0,222.0,-9947.515,-9650.4275,13,8,2,1,24
0,223.0,-9946.9011,-9649.8136,13,8,2,1,24
0,224.0,-9948.0954,-9651.0079,12,9,2,1,24
0,225.0,-9950.0215,-9652.934000000001,13,8,2,1,24
0,226.0,-9947.344,-9650.2565,13,8,2,1,24
0,227.0,-9950.4815,-9653.394,13,8,2,1,24
0,228.0,-9947.5975,-9650.51,11,10,2,1,24
0,229.0,-9948.9773,-9651.8898,12,9,2,1,24
0,230.0,-9946.8202,-9649.7327,12,9,2,1,24
0,231.0,-9947.4408,-9650.3533,12,9,2,1,24
0,232.0,-9944.9912,-9647.9037,12,9,2,1,24
0,233.0,-9946.1779,-9649.090400000001,12,9,2,1,24
0,234.0,-9949.1177,-9652.030200000001,12,9,2,1,24
0,235.0,-9948.685,-9651.5975,12,9,2,1,24
0,236.0,-9948.7389,-9651.6514,12,9,2,1,24
0,237.0,-9947.7315,-9650.644,11,10,2,1,24
0,238.0,-9948.4191,-9651.3316,13,7,3,1,24
0,239.0,-9944.1129,-9647.0254,11,9,3,1,24
0,240.0,-9947.7547,-9650.6672,12,8,3,1,24
0,241.0,-9942.0898,-9645.0023,11,10,2,1,24
0,242.0,-9949.4089,-9652.3214,12,9,2,1,24
0,243.0,-9945.3014,-9648.2139,12,9,2,1,24
0,244.0,-9947.1304,-9650.0429,12,9,2,1,24
0,245.0,-9948.5734,-9651.4859,11,10,2,1,24
0,246.0,-9945.7003,-9648.6128,12,9,2,1,24
0,247.0,-9946.6457,-9649.5582,12,9,2,1,24
0,248.0,-9948.4869,-9651.3994,12,9,2,1,24
0,249.0,-9944.8837,-9647.7962,11,10,2,1,24
0,250.0,-9944.0489,-9646.9614,11,10,2,1,24
0,251.0,-9948.9131,-9651.8256,13,8,2,1,24
