,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,107.0,-10002.461,-9641.332499999999,9,7,2,6,24
0,108.0,-9996.6705,-9635.542,9,7,2,6,24
0,109.0,-9998.0761,-9636.9476,10,5,3,6,24
0,110.0,-9996.0493,-9634.9208,9,7,2,6,24
0,111.0,-9998.2328,-9637.104299999999,9,7,2,6,24
0,112.0,-9999.8042,-9638.6757,10,4,4,6,24
0,113.0,-9996.9861,-9635.8576,10,4,4,6,24
0,114.0,-10002.927,-9641.798499999999,9,7,2,6,24
0,115.0,-9998.9166,-9637.7881,9,5,4,6,24
0,116.0,-9995.6503,-9634.521799999999,10,6,2,6,24
0,117.0,-9991.7199,-9630.5914,10,5,3,6,24
0,118.0,-9997.3202,-9636.1917,8,8,2,6,24
0,119.0,-9993.0218,-9631.8933,10,6,2,6,24
0,120.0,-9994.3943,-9633.2658,10,6,2,6,24
0,121.0,-9998.5131,-9637.3846,10,5,3,6,24
0,122.0,-9995.5482,-9634.419699999999,9,6,3,6,24
0,123.0,-9995.1124,-9633.9839,9,7,2,6,24
0,124.0,-9989.8363,-9628.7078,10,5,3,6,24
0,125.0,-9995.3042,-9634.1757,9,7,2,6,24
0,126.0,-9993.1096,-9631.981099999999,9,7,2,6,24
0,127.0,-9994.0475,-9632.919,10,6,2,6,24
0,128.0,-9993.553,-9632.4245,9,7,2,6,24
0,129.0,-9991.5996,-9630.471099999999,10,6,2,6,24
0,130.0,-9997.3754,-9636.2469,9,7,2,6,24
0,131.0,-9994.326,-9633.197499999998,10,5,3,6,24
0,132.0,-9994.9461,-9633.817599999998,10,6,2,6,24
0,133.0,-9993.7313,-9632.602799999999,10,5,3,6,24
0,134.0,-9997.9691,-9636.8406,8,8,2,6,24
0,135.0,-9995.5031,-9634.3746,9,7,2,6,24
0,136.0,-9996.3477,-9635.2192,9,5,4,6,24
0,137.0,-9995.3961,-9634.2676,9,7,2,6,24
0,138.0,-9998.0678,-9636.9393,10,5,3,6,24
0,139.0,-9994.0971,-9632.9686,10,6,2,6,24
0,140.0,-9997.4659,-9636.337399999999,10,6,2,6,24
0,141.0,-9993.7534,-9632.624899999999,10,6,2,6,24
0,142.0,-9996.6663,-9635.5378,10,6,2,6,24
0,143.0,-9992.0457,-9630.9172,9,6,3,6,24
0,144.0,-9994.1647,-9633.036199999999,10,6,2,6,24
0,145.0,-9997.3771,-9636.248599999999,11,5,2,6,24
0,146.0,-9993.5476,-9632.4191,11,5,2,6,24
0,147.0,-9993.5144,-9632.3859,11,5,2,6,24
0,148.0,-9999.6196,-9638.4911,11,5,2,6,24
0,149.0,-9996.8086,-9635.6801,11,5,2,6,24
0,150.0,-9996.4736,-9635.345099999999,11,5,2,6,24
0,151.0,-9995.3499,-9634.221399999999,11,5,2,6,24
0,152.0,-9989.9679,-9628.839399999999,10,6,2,6,24
0,153.0,-9995.9278,-9634.799299999999,11,4,3,6,24
0,154.0,-9994.3184,-9633.1899,10,5,3,6,24
0,155.0,-9993.3583,-9632.2298,10,5,3,6,24
0,156.0,-9993.4641,-9632.335599999999,10,5,3,6,24
0,157.0,-9994.6449,-9633.516399999999,11,5,2,6,24
0,158.0,-9994.2205,-9633.091999999999,11,4,3,6,24
0,159.0,-9993.5459,-9632.417399999998,11,4,3,6,24
0,160.0,-9996.5083,-9635.379799999999,11,3,4,6,24
0,161.0,-9996.2383,-9635.1098,11,3,4,6,24
0,162.0,-10001.015,-9639.886499999999,10,5,3,6,24
0,163.0,-9996.5748,-9635.4463,11,5,2,6,24
0,164.0,-9999.062,-9637.9335,11,5,2,6,24
0,165.0,-9996.1552,-9635.026699999999,11,4,3,6,24
0,166.0,-9997.7885,-9636.66,10,5,3,6,24
0,167.0,-9996.6368,-9635.5083,11,4,3,6,24
0,168.0,-9992.6522,-9631.5237,11,4,3,6,24
0,169.0,-9994.5724,-9633.443899999998,10,5,3,6,24
0,170.0,-9998.8758,-9637.747299999999,11,3,4,6,24
0,171.0,-9996.0333,-9634.904799999998,10,6,2,6,24
0,172.0,-9996.3123,-9635.183799999999,11,5,2,6,24
0,173.0,-9996.0415,-9634.912999999999,11,5,2,6,24
0,174.0,-9996.9092,-9635.7807,9,7,2,6,24
0,175.0,-9993.846,-9632.717499999999,10,6,2,6,24
0,176.0,-9996.1922,-9635.063699999999,11,4,3,6,24
0,177.0,-10000.158,-9639.029499999999,11,4,3,6,24
0,178.0,-10000.896,-9639.7675,11,5,2,6,24
0,179.0,-9992.1256,-9630.997099999999,11,5,2,6,24
0,180.0,-9993.1729,-9632.044399999999,9,6,3,6,24
0,181.0,-9996.4361,-9635.3076,10,6,2,6,24
0,182.0,-9997.7911,-9636.6626,11,3,4,6,24
0,183.0,-9997.7633,-9636.6348,11,5,2,6,24
0,184.0,-9997.7956,-9636.667099999999,11,5,2,6,24
0,185.0,-9999.1221,-9637.9936,9,6,3,6,24
0,186.0,-9994.3113,-9633.182799999999,10,6,2,6,24
0,187.0,-9993.3601,-9632.2316,10,5,3,6,24
0,188.0,-9998.9362,-9637.8077,10,6,2,6,24
0,189.0,-9997.0404,-9635.9119,11,5,3,5,24
0,190.0,-10001.712,-9640.583499999999,10,6,3,5,24
0,191.0,-9993.4899,-9632.3614,10,6,3,5,24
0,192.0,-10002.095,-9640.966499999999,8,8,3,5,24
0,193.0,-9993.1109,-9631.982399999999,8,8,3,5,24
0,194.0,-9996.3955,-9635.267,11,5,3,5,24
0,195.0,-9998.179,-9637.0505,11,5,3,5,24
0,196.0,-9994.0093,-9632.880799999999,9,7,3,5,24
0,197.0,-9994.9822,-9633.8537,11,4,4,5,24
0,198.0,-9998.3398,-9637.211299999999,11,4,4,5,24
0,199.0,-9998.3018,-9637.173299999999,10,6,3,5,24
0,200.0,-9999.7377,-9638.609199999999,11,4,4,5,24
0,201.0,-9996.9707,-9635.8422,11,5,3,5,24
0,202.0,-10001.204,-9640.075499999999,9,6,4,5,24
0,203.0,-9997.2774,-9636.1489,11,5,3,5,24
0,204.0,-9995.1653,-9634.0368,10,6,3,5,24
0,205.0,-9999.5686,-9638.4401,11,4,4,5,24
0,206.0,-9997.5127,-9636.384199999999,11,5,3,5,24
0,207.0,-9999.1191,-9637.9906,11,5,3,5,24
0,208.0,-9998.2137,-9637.0852,11,5,3,5,24
0,209.0,-10001.969,-9640.840499999998,10,5,4,5,24
0,210.0,-9999.1792,-9638.0507,10,6,3,5,24
0,211.0,-10000.148,-9639.019499999999,9,6,4,5,24
0,212.0,-9996.9195,-9635.791,10,6,3,5,24
0,213.0,-9998.5387,-9637.410199999998,11,5,3,5,24
0,214.0,-9993.8756,-9632.747099999999,10,6,3,5,24
0,215.0,-9997.4124,-9636.283899999999,11,4,4,5,24
0,216.0,-10002.422,-9641.2935,11,5,3,5,24
0,217.0,-9998.8861,-9637.757599999999,11,5,3,5,24
0,218.0,-9996.8053,-9635.6768,10,5,4,5,24
0,219.0,-9994.4684,-9633.339899999999,10,6,3,5,24
0,220.0,-9996.9126,-9635.784099999999,11,5,3,5,24
0,221.0,-10000.189,-9639.0605,10,6,3,5,24
0,222.0,-9996.9599,-9635.8314,11,5,3,5,24
0,223.0,-10001.451,-9640.322499999998,10,6,3,5,24
0,224.0,-9996.6931,-9635.5646,11,4,4,5,24
0,225.0,-9995.4456,-9634.317099999998,10,5,4,5,24
0,226.0,-9998.9307,-9637.8022,11,4,4,5,24
0,227.0,-9991.0833,-9629.9548,10,5,4,5,24
0,228.0,-9996.898,-9635.769499999999,11,4,4,5,24
0,229.0,-9995.6343,-9634.505799999999,11,4,4,5,24
0,230.0,-9999.5216,-9638.3931,11,4,4,5,24
0,231.0,-9997.2809,-9636.152399999999,11,4,4,5,24
0,232.0,-9999.2165,-9638.088,11,4,4,5,24
0,233.0,-10000.171,-9639.0425,10,5,4,5,24
0,234.0,-10000.972,-9639.843499999999,11,5,3,5,24
0,235.0,-9997.3308,-9636.202299999999,10,5,4,5,24
0,236.0,-9999.5039,-9638.375399999999,11,4,4,5,24
0,237.0,-9999.6617,-9638.5332,10,5,4,5,24
0,238.0,-9993.4412,-9632.312699999999,10,5,4,5,24
0,239.0,-9996.978,-9635.849499999998,10,5,4,5,24
0,240.0,-9998.1114,-9636.982899999999,11,4,4,5,24
0,241.0,-9996.7946,-9635.666099999999,11,4,4,5,24
0,242.0,-10000.139,-9639.010499999999,11,4,4,5,24
0,243.0,-10003.529,-9642.4005,11,4,4,5,24
0,244.0,-10000.194,-9639.065499999999,10,5,4,5,24
0,245.0,-9998.745,-9637.6165,11,4,4,5,24
0,246.0,-9998.2522,-9637.1237,11,5,3,5,24
0,247.0,-9995.2314,-9634.1029,10,5,4,5,24
0,248.0,-9999.6482,-9638.519699999999,11,4,4,5,24
0,249.0,-9998.1533,-9637.0248,10,5,4,5,24
0,250.0,-9999.8954,-9638.766899999999,9,6,4,5,24
0,251.0,-9995.558,-9634.4295,10,4,5,5,24
