,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,106.0,-9966.7649,-9651.9809,0,2,22,24
0,107.0,-9963.5752,-9648.7912,0,2,22,24
0,108.0,-9963.0139,-9648.2299,0,2,22,24
0,109.0,-9959.2539,-9644.4699,0,2,22,24
0,110.0,-9959.6422,-9644.8582,0,2,22,24
0,111.0,-9961.9414,-9647.1574,0,2,22,24
0,112.0,-9962.2493,-9647.4653,0,2,22,24
0,113.0,-9961.0227,-9646.2387,0,2,22,24
0,114.0,-9962.9736,-9648.1896,0,2,22,24
0,115.0,-9965.2937,-9650.5097,0,2,22,24
0,116.0,-9960.3669,-9645.582900000001,0,2,22,24
0,117.0,-9958.4995,-9643.7155,0,2,22,24
0,118.0,-9963.6434,-9648.859400000001,0,2,22,24
0,119.0,-9963.7658,-9648.9818,0,2,22,24
0,120.0,-9961.4845,-9646.7005,0,2,22,24
0,121.0,-9960.1043,-9645.320300000001,0,2,22,24
0,122.0,-9960.4048,-9645.6208,0,2,22,24
0,123.0,-9964.1821,-9649.3981,0,2,22,24
0,124.0,-9963.2711,-9648.4871,0,2,22,24
0,125.0,-9958.9191,-9644.1351,0,2,22,24
0,126.0,-9961.9809,-9647.1969,0,2,22,24
0,127.0,-9965.563,-9650.779,0,2,22,24
0,128.0,-9961.7891,-9647.0051,0,2,22,24
0,129.0,-9960.2321,-9645.4481,0,2,22,24
0,130.0,-9967.1441,-9652.3601,0,2,22,24
0,131.0,-9960.8525,-9646.068500000001,0,2,22,24
0,132.0,-9964.3954,-9649.6114,0,2,22,24
0,133.0,-9959.2891,-9644.5051,0,2,22,24
0,134.0,-9961.1052,-9646.3212,0,2,22,24
0,135.0,-9961.4916,-9646.7076,0,2,22,24
0,136.0,-9961.5691,-9646.785100000001,0,2,22,24
0,137.0,-9964.1146,-9649.330600000001,0,2,22,24
0,138.0,-9963.4295,-9648.6455,0,2,22,24
0,139.0,-9961.9527,-9647.1687,0,2,22,24
0,140.0,-9965.2164,-9650.4324,0,2,22,24
0,141.0,-9966.9198,-9652.1358,0,1,23,24
0,142.0,-9963.0402,-9648.2562,0,1,23,24
0,143.0,-9963.2223,-9648.4383,0,1,23,24
0,144.0,-9961.4971,-9646.7131,0,1,23,24
0,145.0,-9964.0432,-9649.2592,0,1,23,24
0,146.0,-9964.176,-9649.392,0,1,23,24
0,147.0,-9962.6011,-9647.8171,0,1,23,24
0,148.0,-9963.7549,-9648.9709,0,1,23,24
0,149.0,-9964.6487,-9649.8647,0,1,23,24
0,150.0,-9962.2722,-9647.4882,0,1,23,24
0,151.0,-9962.1813,-9647.3973,0,1,23,24
0,152.0,-9963.7542,-9648.9702,0,1,23,24
0,153.0,-9960.4425,-9645.6585,0,1,23,24
0,154.0,-9960.3946,-9645.6106,0,1,23,24
0,155.0,-9962.8223,-9648.0383,0,1,23,24
0,156.0,-9965.4946,-9650.7106,0,1,23,24
0,157.0,-9965.2221,-9650.438100000001,0,1,23,24
0,158.0,-9965.0996,-9650.3156,0,1,23,24
0,159.0,-9965.1833,-9650.399300000001,0,1,23,24
0,160.0,-9961.6215,-9646.8375,0,1,23,24
0,161.0,-9960.4825,-9645.6985,0,1,23,24
0,162.0,-9961.7238,-9646.9398,0,1,23,24
0,163.0,-9963.8862,-9649.102200000001,0,1,23,24
0,164.0,-9961.6245,-9646.8405,0,1,23,24
0,165.0,-9964.7962,-9650.012200000001,0,1,23,24
0,166.0,-9961.9678,-9647.1838,0,1,23,24
0,167.0,-9963.6554,-9648.8714,0,1,23,24
0,168.0,-9966.9251,-9652.1411,0,1,23,24
0,169.0,-9964.098,-9649.314,0,1,23,24
0,170.0,-9963.2127,-9648.4287,0,1,23,24
0,171.0,-9961.3509,-9646.5669,0,1,23,24
0,172.0,-9962.8708,-9648.086800000001,0,1,23,24
0,173.0,-9962.8561,-9648.072100000001,0,1,23,24
0,174.0,-9962.9953,-9648.2113,0,1,23,24
0,175.0,-9967.351,-9652.567000000001,0,1,23,24
0,176.0,-9963.8567,-9649.0727,0,1,23,24
0,177.0,-9963.0316,-9648.2476,0,1,23,24
0,178.0,-9961.4927,-9646.708700000001,0,1,23,24
0,179.0,-9962.2668,-9647.4828,0,1,23,24
0,180.0,-9961.7644,-9646.9804,0,1,23,24
0,181.0,-9965.3458,-9650.5618,0,1,23,24
0,182.0,-9966.9793,-9652.195300000001,0,1,23,24
0,183.0,-9962.749,-9647.965,0,1,23,24
0,184.0,-9959.0681,-9644.2841,0,1,23,24
0,185.0,-9965.6692,-9650.8852,0,0,24,24
0,186.0,-9963.9788,-9649.194800000001,0,0,24,24
0,187.0,-9966.0113,-9651.2273,0,1,23,24
0,188.0,-9963.8244,-9649.0404,0,0,24,24
0,189.0,-9964.2719,-9649.4879,0,0,24,24
0,190.0,-9965.3133,-9650.5293,0,0,24,24
0,191.0,-9963.8898,-9649.105800000001,0,0,24,24
0,192.0,-9963.9338,-9649.149800000001,0,0,24,24
0,193.0,-9962.5073,-9647.7233,0,0,24,24
0,194.0,-9965.1045,-9650.3205,0,0,24,24
0,195.0,-9967.186,-9652.402,0,0,24,24
0,196.0,-9963.796,-9649.012,0,1,23,24
0,197.0,-9966.5591,-9651.7751,0,0,24,24
0,198.0,-9962.3129,-9647.528900000001,0,0,24,24
0,199.0,-9964.5347,-9649.7507,0,0,24,24
0,200.0,-9962.2828,-9647.498800000001,0,1,23,24
0,201.0,-9965.3837,-9650.5997,0,1,23,24
0,202.0,-9963.6447,-9648.860700000001,0,0,24,24
0,203.0,-9961.8884,-9647.1044,0,0,24,24
0,204.0,-9966.6413,-9651.8573,0,0,24,24
0,205.0,-9965.8613,-9651.0773,0,0,24,24
0,206.0,-9965.131,-9650.347,0,0,24,24
0,207.0,-9963.7257,-9648.941700000001,0,1,23,24
0,208.0,-9967.9403,-9653.1563,0,1,23,24
0,209.0,-9964.3092,-9649.5252,0,1,23,24
0,210.0,-9962.7259,-9647.9419,0,1,23,24
0,211.0,-9961.6331,-9646.8491,0,2,22,24
0,212.0,-9965.0215,-9650.237500000001,0,1,23,24
0,213.0,-9963.7861,-9649.0021,0,0,24,24
0,214.0,-9966.9973,-9652.213300000001,0,1,23,24
0,215.0,-9966.6581,-9651.8741,0,2,22,24
0,216.0,-9966.0684,-9651.2844,0,0,24,24
0,217.0,-9963.4747,-9648.690700000001,0,0,24,24
0,218.0,-9961.5221,-9646.7381,0,0,24,24
0,219.0,-9964.6531,-9649.8691,0,0,24,24
0,220.0,-9967.1372,-9652.3532,0,0,24,24
0,221.0,-9963.9742,-9649.190200000001,0,0,24,24
0,222.0,-9964.9198,-9650.1358,0,0,24,24
0,223.0,-9965.6007,-9650.816700000001,0,0,24,24
0,224.0,-9962.1212,-9647.3372,0,0,24,24
0,225.0,-9964.0788,-9649.2948,0,0,24,24
0,226.0,-9965.9446,-9651.160600000001,0,0,24,24
0,227.0,-9965.2236,-9650.4396,0,0,24,24
0,228.0,-9962.6706,-9647.8866,0,0,24,24
0,229.0,-9965.3918,-9650.6078,0,1,23,24
0,230.0,-9966.8336,-9652.0496,0,0,24,24
0,231.0,-9962.1258,-9647.3418,0,0,24,24
0,232.0,-9962.3292,-9647.5452,0,0,24,24
0,233.0,-9967.8126,-9653.0286,0,0,24,24
0,234.0,-9965.0004,-9650.216400000001,0,0,24,24
0,235.0,-9962.7659,-9647.9819,0,1,23,24
0,236.0,-9967.4085,-9652.6245,0,0,24,24
0,237.0,-9962.3473,-9647.5633,0,1,23,24
0,238.0,-9961.8594,-9647.0754,0,0,24,24
0,239.0,-9966.105,-9651.321,0,0,24,24
0,240.0,-9966.8885,-9652.1045,0,0,24,24
0,241.0,-9963.5313,-9648.7473,0,0,24,24
0,242.0,-9961.3848,-9646.6008,0,0,24,24
0,243.0,-9964.1752,-9649.3912,0,0,24,24
0,244.0,-9967.9577,-9653.173700000001,0,0,24,24
0,245.0,-9963.5648,-9648.7808,0,0,24,24
0,246.0,-9964.6249,-9649.840900000001,0,1,23,24
0,247.0,-9968.0357,-9653.2517,0,0,24,24
0,248.0,-9969.6202,-9654.8362,0,0,24,24
0,249.0,-9963.5817,-9648.797700000001,0,0,24,24
0,250.0,-9960.8854,-9646.1014,0,0,24,24
0,251.0,-9966.7154,-9651.9314,0,0,24,24
